-0.520000, 0.259000, 1.902409
-0.520000, 0.259000, 2.164208
-0.520000, 0.259000, 2.373648
-0.521000, 0.260000, 2.600541
-0.525000, 0.262000, 2.862340
-0.525000, 0.262000, 2.862340
-0.526000, 0.262000, 2.967060
-0.523000, 0.264000, 3.717551
-0.518000, 0.269000, 4.415683
-0.520000, 0.259000, 4.590216
-0.521000, 0.265000, 4.886922
-0.523000, 0.271000, 5.078908
-0.522000, 0.268000, 5.166175
-0.522000, 0.269000, 5.270894
-0.522000, 0.269000, 5.340708
-0.521000, 0.267000, 5.445427
-0.493000, 0.243000, 5.654867
-0.454000, 0.216000, 5.742133
-0.385000, 0.176000, 5.777040
-0.269000, 0.111000, 5.759587
-0.222000, 0.082000, 5.707227
-0.213000, 0.076000, 5.707227
-0.161000, 0.044000, 5.724680
-0.113000, 0.013000, 5.707227
-0.094000, 0.000000, 5.707227
-0.073000, -0.013000, 5.707227
-0.057000, -0.024000, 5.707227
-0.045000, -0.031000, 5.707227
-0.036000, -0.037000, 5.724680
-0.032000, -0.039000, 5.777040
-0.026000, -0.042000, 5.969026
-0.025000, -0.042000, 6.178466
-0.031000, -0.043000, 0.174533
-0.033000, -0.043000, 0.366519
-0.034000, -0.044000, 0.541052
-0.036000, -0.045000, 0.715585
-0.037000, -0.046000, 0.907571
-0.038000, -0.047000, 1.064651
-0.038000, -0.048000, 1.274090
-0.038000, -0.045000, 1.466077
-0.038000, -0.046000, 1.727876
-0.038000, -0.043000, 1.919862
-0.039000, -0.041000, 2.146755
-0.040000, -0.040000, 2.338741
-0.040000, -0.040000, 2.530727
-0.040000, -0.040000, 2.687807
-0.040000, -0.040000, 2.914700
-0.042000, -0.040000, 3.106686
-0.044000, -0.040000, 3.368485
-0.043000, -0.040000, 3.577925
-0.039000, -0.038000, 3.769911
-0.039000, -0.037000, 3.926991
-0.039000, -0.036000, 4.136430
-0.038000, -0.035000, 4.293510
-0.038000, -0.036000, 4.502949
-0.038000, -0.036000, 4.694936
-0.038000, -0.037000, 4.974188
-0.038000, -0.037000, 5.166175
-0.037000, -0.039000, 5.375614
-0.037000, -0.040000, 5.567600
-0.038000, -0.039000, 5.916666
-0.037000, -0.039000, 5.899213
-0.032000, -0.042000, 5.567600
-0.037000, -0.033000, 4.694936
-0.045000, -0.054000, 4.241150
-0.047000, -0.056000, 3.979351
-0.034000, -0.045000, 3.612832
-0.034000, -0.044000, 3.438299
-0.042000, -0.046000, 3.211406
-0.042000, -0.046000, 3.159046
-0.042000, -0.046000, 3.071779
-0.045000, -0.046000, 2.984513
-0.060000, -0.043000, 2.897247
-0.076000, -0.037000, 2.827433
-0.107000, -0.026000, 2.757620
-0.136000, -0.014000, 2.722714
-0.170000, 0.000000, 2.705260
-0.221000, 0.024000, 2.705260
-0.259000, 0.041000, 2.705260
-0.273000, 0.049000, 2.705260
-0.291000, 0.060000, 2.687807
-0.313000, 0.072000, 2.687807
-0.335000, 0.084000, 2.670354
-0.351000, 0.093000, 2.670354
-0.351000, 0.094000, 2.670354
-0.353000, 0.094000, 2.670354
-0.360000, 0.098000, 2.809980
-0.370000, 0.100000, 2.984513
-0.373000, 0.101000, 3.246312
-0.368000, 0.102000, 3.438299
-0.366000, 0.102000, 3.630285
-0.367000, 0.102000, 3.857178
-0.370000, 0.099000, 4.084070
-0.371000, 0.098000, 4.241150
-0.371000, 0.099000, 4.450590
-0.370000, 0.101000, 4.642576
-0.370000, 0.104000, 4.852015
-0.370000, 0.107000, 5.044002
-0.371000, 0.108000, 5.235988
-0.370000, 0.107000, 5.445427
-0.369000, 0.106000, 5.619960
-0.371000, 0.106000, 5.846853
-0.373000, 0.107000, 6.056293
-0.368000, 0.107000, 6.265732
-0.368000, 0.107000, 0.209440
-0.369000, 0.107000, 0.383972
-0.370000, 0.107000, 0.593412
-0.369000, 0.107000, 0.802851
-0.368000, 0.108000, 1.064651
-0.368000, 0.107000, 1.221730
-0.368000, 0.107000, 1.396263
-0.368000, 0.104000, 1.588250
-0.368000, 0.101000, 1.762783
-0.368000, 0.100000, 1.954769
-0.368000, 0.100000, 2.181662
-0.368000, 0.099000, 2.391101
-0.367000, 0.098000, 2.617994
-0.372000, 0.100000, 2.879793
-0.374000, 0.100000, 2.862340
-0.382000, 0.103000, 2.757620
-0.386000, 0.105000, 2.513274
-0.381000, 0.101000, 2.338741
-0.386000, 0.107000, 2.181662
-0.386000, 0.107000, 2.111848
-0.385000, 0.105000, 1.989675
-0.385000, 0.105000, 1.919862
-0.387000, 0.113000, 1.884956
-0.390000, 0.121000, 1.832596
-0.390000, 0.124000, 1.815142
-0.391000, 0.126000, 1.797689
-0.392000, 0.132000, 1.780236
-0.393000, 0.135000, 1.762783
-0.394000, 0.140000, 1.745329
-0.394000, 0.144000, 1.710423
-0.395000, 0.149000, 1.692969
-0.396000, 0.154000, 1.658063
-0.396000, 0.160000, 1.640609
-0.396000, 0.168000, 1.605703
-0.397000, 0.186000, 1.605703
-0.398000, 0.197000, 1.675516
-0.398000, 0.199000, 1.815142
-0.399000, 0.200000, 2.007129
-0.399000, 0.201000, 2.234021
-0.399000, 0.200000, 2.426008
-0.399000, 0.200000, 2.635447
-0.401000, 0.201000, 2.879793
-0.403000, 0.201000, 3.054326
-0.404000, 0.201000, 3.281219
-0.407000, 0.201000, 3.473205
-0.409000, 0.201000, 3.630285
-0.408000, 0.201000, 3.892084
-0.407000, 0.202000, 4.031711
-0.406000, 0.204000, 4.258603
-0.405000, 0.206000, 4.450590
-0.405000, 0.206000, 4.694936
-0.405000, 0.207000, 4.852015
-0.405000, 0.205000, 5.044002
-0.405000, 0.205000, 5.253441
-0.405000, 0.206000, 5.532694
-0.405000, 0.206000, 5.707227
-0.405000, 0.206000, 5.934119
-0.404000, 0.206000, 6.126106
-0.403000, 0.206000, 0.122173
-0.402000, 0.206000, 0.279253
-0.401000, 0.206000, 0.453786
-0.402000, 0.206000, 0.680678
-0.403000, 0.205000, 0.837758
-0.405000, 0.202000, 1.029744
-0.405000, 0.201000, 1.221730
-0.406000, 0.200000, 1.413717
-0.406000, 0.198000, 1.745329
-0.406000, 0.198000, 1.745329
-0.407000, 0.207000, 1.762783
-0.410000, 0.219000, 1.797689
-0.414000, 0.232000, 1.850049
-0.420000, 0.246000, 1.884956
-0.427000, 0.263000, 1.902409
-0.430000, 0.271000, 1.902409
-0.430000, 0.272000, 1.884956
-0.432000, 0.279000, 1.867502
-0.434000, 0.284000, 1.919862
-0.439000, 0.295000, 2.164208
-0.441000, 0.298000, 2.321288
-0.440000, 0.297000, 2.513274
-0.438000, 0.296000, 2.740167
-0.438000, 0.296000, 2.967060
-0.439000, 0.296000, 3.159046
-0.437000, 0.296000, 3.351032
-0.436000, 0.296000, 3.525565
-0.434000, 0.297000, 3.769911
-0.434000, 0.297000, 3.944444
-0.433000, 0.298000, 4.136430
-0.432000, 0.300000, 4.345870
-0.432000, 0.300000, 4.537856
-0.432000, 0.301000, 4.764749
-0.432000, 0.299000, 4.956735
-0.432000, 0.299000, 5.166175
-0.431000, 0.299000, 5.393067
-0.430000, 0.297000, 5.602507
-0.428000, 0.296000, 5.811946
-0.428000, 0.296000, 6.003933
-0.427000, 0.296000, 6.178466
-0.428000, 0.296000, 0.104720
-0.429000, 0.296000, 0.261799
-0.432000, 0.294000, 0.488692
-0.432000, 0.294000, 0.733038
-0.432000, 0.294000, 0.872665
-0.433000, 0.292000, 1.082104
-0.433000, 0.291000, 1.274090
-0.434000, 0.290000, 1.466077
-0.434000, 0.291000, 1.692969
-0.435000, 0.294000, 2.059489
-0.435000, 0.295000, 2.042035
-0.437000, 0.298000, 1.675516
-0.440000, 0.285000, 0.942478
-0.424000, 0.299000, 0.628319
-0.425000, 0.300000, 0.366519
-0.436000, 0.297000, 0.000000
-0.433000, 0.296000, 6.178466
-0.428000, 0.296000, 6.073746
-0.428000, 0.296000, 5.986479
-0.428000, 0.296000, 5.881760
-0.428000, 0.296000, 5.794493
-0.405000, 0.282000, 5.707227
-0.366000, 0.254000, 5.619960
-0.344000, 0.236000, 5.602507
-0.301000, 0.201000, 5.567600
-0.264000, 0.167000, 5.532694
-0.232000, 0.136000, 5.532694
-0.196000, 0.102000, 5.497787
-0.165000, 0.072000, 5.497787
-0.130000, 0.035000, 5.480334
-0.098000, 0.002000, 5.480334
-0.061000, -0.036000, 5.480334
-0.033000, -0.066000, 5.480334
-0.025000, -0.074000, 5.480334
-0.018000, -0.081000, 5.550147
-0.009000, -0.088000, 5.742133
-0.005000, -0.090000, 5.969026
-0.016000, -0.089000, 6.213372
-0.021000, -0.089000, 0.104720
-0.025000, -0.089000, 0.296706
-0.023000, -0.088000, 0.488692
-0.024000, -0.089000, 0.680678
-0.025000, -0.090000, 0.872665
-0.024000, -0.088000, 1.082104
-0.024000, -0.089000, 1.308997
-0.024000, -0.085000, 1.518436
-0.024000, -0.084000, 1.710423
-0.024000, -0.083000, 1.919862
-0.024000, -0.080000, 2.129302
-0.024000, -0.080000, 2.338741
-0.025000, -0.079000, 2.513274
-0.025000, -0.079000, 2.722714
-0.024000, -0.079000, 2.932153
-0.021000, -0.080000, 3.106686
-0.019000, -0.080000, 3.298672
-0.018000, -0.080000, 3.525565
-0.019000, -0.080000, 3.717551
-0.019000, -0.080000, 3.926991
-0.020000, -0.081000, 4.101524
-0.020000, -0.081000, 4.310963
-0.020000, -0.083000, 4.555309
-0.020000, -0.084000, 4.747296
-0.020000, -0.084000, 4.939282
-0.020000, -0.085000, 5.148721
-0.020000, -0.085000, 5.358161
-0.020000, -0.085000, 5.689773
-0.020000, -0.085000, 5.689773
-0.020000, -0.085000, 5.637413
-0.019000, -0.086000, 5.305801
-0.020000, -0.085000, 4.974188
-0.019000, -0.090000, 4.869469
-0.019000, -0.090000, 4.677482
-0.019000, -0.093000, 4.555309
-0.019000, -0.094000, 4.468043
-0.019000, -0.094000, 4.380776
-0.025000, -0.107000, 4.293510
-0.036000, -0.130000, 4.171337
-0.052000, -0.157000, 4.136430
-0.086000, -0.205000, 4.084070
-0.125000, -0.257000, 4.049164
-0.163000, -0.307000, 4.049164
-0.214000, -0.377000, 4.066617
-0.252000, -0.430000, 4.066617
-0.257000, -0.436000, 4.066617
-0.268000, -0.449000, 4.049164
-0.283000, -0.467000, 4.031711
-0.289000, -0.475000, 4.031711
-0.301000, -0.488000, 4.031711
-0.313000, -0.500000, 4.014257
-0.322000, -0.510000, 4.014257
-0.331000, -0.521000, 3.996804
-0.334000, -0.524000, 4.031711
-0.338000, -0.530000, 4.188790
-0.342000, -0.538000, 4.415683
-0.342000, -0.535000, 4.642576
-0.342000, -0.530000, 4.834562
-0.342000, -0.530000, 5.096361
-0.342000, -0.530000, 5.235988
-0.342000, -0.530000, 5.410521
-0.342000, -0.530000, 5.637413
-0.342000, -0.530000, 5.864306
-0.344000, -0.529000, 6.073746
-0.348000, -0.529000, 6.265732
-0.349000, -0.529000, 0.191986
-0.349000, -0.528000, 0.401426
-0.349000, -0.528000, 0.558505
-0.349000, -0.528000, 0.785398
-0.348000, -0.527000, 0.959931
-0.345000, -0.521000, 1.186824
-0.344000, -0.519000, 1.413717
-0.344000, -0.520000, 1.588250
-0.344000, -0.521000, 1.815142
-0.344000, -0.520000, 2.024582
-0.346000, -0.517000, 2.199115
-0.346000, -0.517000, 2.408554
-0.345000, -0.518000, 2.600541
-0.342000, -0.519000, 2.809980
-0.340000, -0.520000, 3.019420
-0.339000, -0.520000, 3.193953
-0.339000, -0.520000, 3.420845
-0.338000, -0.520000, 3.595378
-0.338000, -0.520000, 3.787364
-0.336000, -0.519000, 3.996804
-0.339000, -0.522000, 4.188790
-0.349000, -0.539000, 4.188790
-0.401000, -0.642000, 4.276057
-0.438000, -0.723000, 4.188790
-0.441000, -0.728000, 4.188790
-0.460000, -0.761000, 4.188790
-0.487000, -0.805000, 4.153884
-0.506000, -0.837000, 4.118977
-0.524000, -0.862000, 4.101524
-0.545000, -0.892000, 4.084070
-0.574000, -0.933000, 4.084070
-0.600000, -0.969000, 4.101524
-0.611000, -0.983000, 4.101524
-0.628000, -1.009000, 4.118977
-0.640000, -1.027000, 4.136430
-0.641000, -1.029000, 4.171337
-0.642000, -1.031000, 4.328417
-0.644000, -1.039000, 4.537856
-0.644000, -1.038000, 4.712389
-0.645000, -1.035000, 4.939282
-0.645000, -1.034000, 5.131268
-0.646000, -1.031000, 5.288348
-0.649000, -1.028000, 5.497787
-0.651000, -1.027000, 5.742133
-0.651000, -1.026000, 5.916666
-0.651000, -1.026000, 6.091199
-0.650000, -1.026000, 0.017453
-0.651000, -1.026000, 0.226893
-0.650000, -1.026000, 0.418879
-0.649000, -1.025000, 0.645772
-0.648000, -1.024000, 0.837758
-0.646000, -1.021000, 1.117011
-0.645000, -1.020000, 1.256637
-0.644000, -1.016000, 1.431170
-0.644000, -1.014000, 1.658063
-0.644000, -1.015000, 1.902409
-0.643000, -1.016000, 2.042035
-0.641000, -1.019000, 2.251475
-0.641000, -1.020000, 2.408554
-0.640000, -1.020000, 2.705260
-0.640000, -1.020000, 2.897247
-0.636000, -1.021000, 3.071779
-0.634000, -1.021000, 3.316126
-0.635000, -1.021000, 3.508112
-0.639000, -1.023000, 3.665191
-0.639000, -1.023000, 3.892084
-0.639000, -1.023000, 4.084070
-0.640000, -1.028000, 4.310963
-0.640000, -1.028000, 4.380776
-0.641000, -1.031000, 4.555309
-0.641000, -1.031000, 4.694936
-0.641000, -1.030000, 4.764749
-0.641000, -1.037000, 4.852015
-0.634000, -1.064000, 4.991642
-0.624000, -1.093000, 5.061455
-0.603000, -1.145000, 5.113815
-0.574000, -1.208000, 5.131268
-0.547000, -1.266000, 5.131268
-0.517000, -1.331000, 5.148721
-0.494000, -1.380000, 5.131268
-0.474000, -1.426000, 5.131268
-0.459000, -1.459000, 5.113815
-0.451000, -1.475000, 5.113815
-0.445000, -1.487000, 5.131268
-0.436000, -1.503000, 5.131268
-0.428000, -1.518000, 5.131268
-0.423000, -1.528000, 5.148721
-0.418000, -1.540000, 5.148721
-0.412000, -1.552000, 5.148721
-0.410000, -1.556000, 5.148721
-0.406000, -1.564000, 5.201081
-0.401000, -1.572000, 5.375614
-0.403000, -1.571000, 5.602507
-0.410000, -1.566000, 5.811946
-0.412000, -1.566000, 6.003933
-0.411000, -1.566000, 6.213372
-0.410000, -1.566000, 0.157080
-0.410000, -1.566000, 0.331613
-0.410000, -1.566000, 0.523599
-0.409000, -1.565000, 0.733038
-0.408000, -1.564000, 0.994838
-0.407000, -1.562000, 1.186824
-0.407000, -1.562000, 1.396263
-0.407000, -1.562000, 1.570796
-0.407000, -1.563000, 1.762783
-0.407000, -1.564000, 1.902409
-0.406000, -1.566000, 2.111848
-0.406000, -1.567000, 2.303835
-0.405000, -1.568000, 2.548181
-0.404000, -1.568000, 2.740167
-0.404000, -1.568000, 2.967060
-0.405000, -1.568000, 3.141593
-0.408000, -1.568000, 3.368485
-0.409000, -1.569000, 3.525565
-0.411000, -1.569000, 3.735005
-0.412000, -1.571000, 3.961897
-0.413000, -1.572000, 4.188790
-0.413000, -1.573000, 4.380776
-0.413000, -1.573000, 4.590216
-0.413000, -1.573000, 4.764749
-0.413000, -1.573000, 4.974188
-0.414000, -1.571000, 5.148721
-0.415000, -1.570000, 5.375614
-0.415000, -1.569000, 5.410521
-0.416000, -1.569000, 5.497787
-0.416000, -1.569000, 5.602507
-0.388000, -1.586000, 5.759587
-0.360000, -1.600000, 5.846853
-0.313000, -1.621000, 5.899213
-0.224000, -1.655000, 5.934119
-0.113000, -1.696000, 5.899213
-0.100000, -1.703000, 5.881760
-0.058000, -1.720000, 5.899213
-0.010000, -1.740000, 5.899213
0.000000, -1.745000, 5.881760
0.023000, -1.755000, 5.881760
0.051000, -1.767000, 5.881760
0.060000, -1.772000, 5.881760
0.080000, -1.782000, 5.864306
0.095000, -1.790000, 5.846853
0.110000, -1.799000, 5.846853
0.116000, -1.802000, 5.916666
0.120000, -1.803000, 6.126106
0.122000, -1.803000, 0.087266
0.117000, -1.804000, 0.296706
0.116000, -1.804000, 0.488692
0.116000, -1.804000, 0.715585
0.116000, -1.804000, 0.907571
0.116000, -1.805000, 1.082104
0.116000, -1.807000, 1.274090
0.115000, -1.809000, 1.466077
0.115000, -1.812000, 1.675516
0.114000, -1.809000, 1.867502
0.114000, -1.808000, 2.059489
0.114000, -1.809000, 2.286381
0.114000, -1.809000, 2.460914
0.111000, -1.807000, 2.670354
0.109000, -1.806000, 2.879793
0.107000, -1.806000, 3.071779
0.107000, -1.806000, 3.298672
0.104000, -1.806000, 3.490659
0.104000, -1.806000, 3.717551
0.104000, -1.806000, 3.926991
0.104000, -1.806000, 4.118977
0.105000, -1.805000, 4.293510
0.105000, -1.804000, 4.485496
0.105000, -1.801000, 4.677482
0.105000, -1.800000, 4.921828
0.106000, -1.801000, 5.078908
0.106000, -1.801000, 5.305801
0.106000, -1.801000, 5.515240
0.106000, -1.801000, 5.689773
0.106000, -1.801000, 6.021386
0.106000, -1.801000, 6.038839
0.107000, -1.801000, 6.230825
0.106000, -1.801000, 0.069813
0.113000, -1.800000, 0.122173
0.141000, -1.794000, 0.279253
0.165000, -1.784000, 0.366519
0.200000, -1.769000, 0.418879
0.252000, -1.744000, 0.436332
0.305000, -1.717000, 0.471239
0.368000, -1.685000, 0.471239
0.424000, -1.655000, 0.471239
0.475000, -1.628000, 0.488692
0.521000, -1.604000, 0.488692
0.552000, -1.589000, 0.488692
0.571000, -1.577000, 0.488692
0.595000, -1.563000, 0.471239
0.599000, -1.561000, 0.471239
0.604000, -1.558000, 0.471239
0.612000, -1.554000, 0.471239
0.620000, -1.549000, 0.558505
0.629000, -1.543000, 0.733038
0.627000, -1.545000, 0.907571
0.621000, -1.555000, 1.169371
0.620000, -1.559000, 1.396263
0.620000, -1.557000, 1.553343
0.620000, -1.559000, 1.745329
0.620000, -1.559000, 1.954769
0.619000, -1.557000, 2.129302
0.618000, -1.555000, 2.356194
0.618000, -1.555000, 2.548181
0.618000, -1.555000, 2.740167
0.615000, -1.555000, 3.036873
0.612000, -1.555000, 3.159046
0.611000, -1.555000, 3.385939
0.611000, -1.555000, 3.577925
0.611000, -1.555000, 3.769911
0.612000, -1.553000, 3.979351
0.613000, -1.552000, 4.136430
0.613000, -1.553000, 4.345870
0.613000, -1.551000, 4.607669
0.613000, -1.551000, 4.729842
0.613000, -1.550000, 4.974188
0.614000, -1.551000, 5.148721
0.615000, -1.552000, 5.375614
0.617000, -1.555000, 5.602507
0.618000, -1.555000, 5.777040
0.618000, -1.555000, 6.003933
0.618000, -1.555000, 6.248279
0.620000, -1.555000, 0.104720
0.619000, -1.555000, 0.331613
0.617000, -1.557000, 0.645772
0.617000, -1.557000, 0.645772
0.641000, -1.539000, 0.663225
0.696000, -1.489000, 0.767945
0.757000, -1.429000, 0.802851
0.838000, -1.338000, 0.837758
0.870000, -1.305000, 0.733038
0.881000, -1.296000, 0.750492
0.926000, -1.255000, 0.733038
0.960000, -1.224000, 0.733038
0.970000, -1.215000, 0.733038
0.983000, -1.203000, 0.715585
0.996000, -1.191000, 0.715585
1.008000, -1.180000, 0.715585
1.016000, -1.173000, 0.698132
1.023000, -1.168000, 0.715585
1.030000, -1.161000, 0.837758
1.032000, -1.158000, 0.994838
1.029000, -1.165000, 1.221730
1.028000, -1.171000, 1.431170
1.028000, -1.172000, 1.640609
1.027000, -1.170000, 1.832596
1.027000, -1.169000, 2.059489
1.025000, -1.166000, 2.216568
1.024000, -1.165000, 2.443461
1.023000, -1.164000, 2.652900
1.022000, -1.164000, 2.844887
1.021000, -1.164000, 3.071779
1.021000, -1.164000, 3.263766
1.021000, -1.164000, 3.438299
1.024000, -1.163000, 3.647738
1.025000, -1.162000, 3.804818
1.025000, -1.162000, 4.031711
1.025000, -1.161000, 4.241150
1.025000, -1.161000, 4.433136
1.025000, -1.161000, 4.642576
1.025000, -1.162000, 4.834562
1.025000, -1.163000, 5.061455
1.027000, -1.165000, 5.270894
1.029000, -1.169000, 5.462881
1.030000, -1.170000, 5.689773
1.030000, -1.170000, 5.899213
1.030000, -1.170000, 6.091199
1.030000, -1.170000, 0.069813
1.030000, -1.170000, 0.191986
1.026000, -1.171000, 0.383972
1.021000, -1.173000, 0.575959
1.019000, -1.175000, 0.872665
1.019000, -1.175000, 0.872665
1.036000, -1.155000, 0.855211
1.082000, -1.102000, 0.855211
1.097000, -1.085000, 0.820305
1.113000, -1.069000, 0.785398
1.144000, -1.038000, 0.733038
1.179000, -1.008000, 0.680678
1.199000, -0.993000, 0.663225
1.233000, -0.966000, 0.628319
1.264000, -0.944000, 0.610865
1.306000, -0.915000, 0.593412
1.339000, -0.892000, 0.593412
1.366000, -0.875000, 0.593412
1.381000, -0.863000, 0.593412
1.399000, -0.851000, 0.575959
1.412000, -0.842000, 0.575959
1.425000, -0.832000, 0.558505
1.437000, -0.825000, 0.541052
1.452000, -0.816000, 0.523599
1.463000, -0.809000, 0.523599
1.476000, -0.801000, 0.558505
1.481000, -0.797000, 0.680678
1.480000, -0.798000, 0.855211
1.479000, -0.799000, 1.064651
1.475000, -0.808000, 1.291544
1.475000, -0.806000, 1.466077
1.475000, -0.803000, 1.745329
1.475000, -0.803000, 1.954769
1.475000, -0.802000, 2.164208
1.475000, -0.802000, 2.391101
1.473000, -0.801000, 2.565634
1.473000, -0.801000, 2.705260
1.474000, -0.801000, 2.932153
1.478000, -0.801000, 3.089233
1.481000, -0.801000, 3.333579
1.482000, -0.801000, 3.525565
1.481000, -0.801000, 3.735005
1.484000, -0.799000, 3.926991
1.483000, -0.800000, 4.136430
1.483000, -0.800000, 4.293510
1.483000, -0.800000, 4.485496
1.483000, -0.804000, 4.694936
1.483000, -0.805000, 4.956735
1.483000, -0.807000, 5.183628
1.484000, -0.808000, 5.393067
1.486000, -0.809000, 5.585054
1.488000, -0.811000, 5.759587
1.489000, -0.811000, 5.916666
1.488000, -0.811000, 6.108652
1.485000, -0.811000, 0.000000
1.480000, -0.811000, 0.279253
1.483000, -0.811000, 0.453786
1.482000, -0.811000, 0.733038
1.482000, -0.811000, 0.733038
1.527000, -0.767000, 0.837758
1.567000, -0.719000, 0.855211
1.580000, -0.706000, 0.785398
1.589000, -0.696000, 0.767945
1.629000, -0.660000, 0.663225
1.662000, -0.635000, 0.610865
1.693000, -0.613000, 0.628319
1.743000, -0.577000, 0.610865
1.778000, -0.553000, 0.610865
1.788000, -0.544000, 0.610865
1.808000, -0.530000, 0.610865
1.831000, -0.515000, 0.593412
1.851000, -0.500000, 0.575959
1.867000, -0.488000, 0.541052
1.879000, -0.480000, 0.541052
1.891000, -0.471000, 0.523599
1.907000, -0.460000, 0.523599
1.914000, -0.456000, 0.523599
1.917000, -0.453000, 0.593412
1.922000, -0.450000, 0.750492
1.922000, -0.450000, 1.047198
1.921000, -0.452000, 1.256637
1.921000, -0.453000, 1.448623
1.921000, -0.454000, 1.692969
1.920000, -0.451000, 1.884956
1.919000, -0.449000, 2.024582
1.919000, -0.448000, 2.251475
1.919000, -0.449000, 2.443461
1.922000, -0.450000, 2.705260
1.924000, -0.451000, 2.897247
1.926000, -0.451000, 3.089233
1.926000, -0.451000, 3.281219
1.926000, -0.451000, 3.490659
1.928000, -0.451000, 3.630285
1.929000, -0.450000, 3.822271
1.930000, -0.449000, 4.031711
1.928000, -0.454000, 4.293510
1.927000, -0.455000, 4.520403
1.927000, -0.454000, 4.729842
1.927000, -0.453000, 4.939282
1.927000, -0.452000, 5.131268
1.927000, -0.453000, 5.323254
1.927000, -0.453000, 5.515240
1.927000, -0.453000, 5.724680
1.927000, -0.453000, 5.881760
1.926000, -0.453000, 6.091199
1.925000, -0.453000, 0.034907
1.924000, -0.453000, 0.209440
1.925000, -0.453000, 0.383972
1.929000, -0.451000, 0.663225
1.929000, -0.451000, 0.663225
1.929000, -0.451000, 0.663225
1.929000, -0.451000, 0.767945
1.929000, -0.451000, 0.872665
1.930000, -0.449000, 0.977384
1.941000, -0.432000, 1.117011
1.954000, -0.394000, 1.256637
1.969000, -0.336000, 1.326450
1.993000, -0.231000, 1.361357
2.017000, -0.128000, 1.308997
2.018000, -0.126000, 1.291544
2.023000, -0.111000, 1.291544
2.035000, -0.071000, 1.274090
2.044000, -0.044000, 1.256637
2.050000, -0.030000, 1.256637
2.061000, 0.000000, 1.239184
2.072000, 0.029000, 1.239184
2.082000, 0.054000, 1.239184
2.092000, 0.078000, 1.239184
2.099000, 0.095000, 1.239184
2.103000, 0.107000, 1.239184
2.109000, 0.119000, 1.291544
2.112000, 0.131000, 1.431170
2.112000, 0.136000, 1.605703
2.114000, 0.128000, 1.815142
2.116000, 0.121000, 2.007129
2.117000, 0.119000, 2.181662
2.120000, 0.117000, 2.391101
2.121000, 0.115000, 2.600541
2.123000, 0.115000, 2.827433
2.124000, 0.115000, 3.001966
2.119000, 0.115000, 3.211406
